row,track,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,valence
4397.000,Dark Horse,0.00314,0.645,215672,0.585,5jrdCoLpJSvHHorevXBATy,0,6.000,0.165,-6.122,1.000,0.0513,131.931,4,https://api.spotify.com/v1/tracks/5jrdCoLpJSvHHorevXBATy,0.353
4398.000,Let's Get Married,0.175,0.761,263226,0.627,1PmHkalaUHhh0fz23SBHDL,0,1.000,0.128,-5.554,1.000,0.0538,109.821,4,https://api.spotify.com/v1/tracks/1PmHkalaUHhh0fz23SBHDL,0.891
4399.000,Family Affair,0.138,0.925,265866,0.56,3aw9iWUQ3VrPQltgwvN9Xu,1.19E-05,8.000,0.0861,-3.795,0.000,0.0436,92.895,4,https://api.spotify.com/v1/tracks/3aw9iWUQ3VrPQltgwvN9Xu,0.966
4400.000,Hallelujah,0.47,0.364,268960,0.378,0HZk0QsXPhMNAWNDR3rYE8,0,7.000,0.339,-7.381,0.000,0.0331,89.918,3,https://api.spotify.com/v1/tracks/0HZk0QsXPhMNAWNDR3rYE8,0.366
4401.000,Superstar (feat. Matthew Santos),0.207,0.572,289000,0.822,7dltD9eEX7X1zk8JJ9BS0e,0,11.000,0.359,-6.015,0.000,0.361,94.812,4,https://api.spotify.com/v1/tracks/7dltD9eEX7X1zk8JJ9BS0e,0.472
4402.000,Domino,0.0115,0.757,231693,0.547,6MAdEUilV2p9RQUqE5bMAK,0,7.000,0.0445,-4.573,1.000,0.0355,126.977,4,https://api.spotify.com/v1/tracks/6MAdEUilV2p9RQUqE5bMAK,0.793
4403.000,Promises (with Sam Smith) - David Guetta Remix,0.186,0.588,190417,0.697,3Lv3frZVXU7Q0JEFvLIzWW,0.000219,3.000,0.103,-4.744,0.000,0.0372,125.157,,https://api.spotify.com/v1/tracks/3Lv3frZVXU7Q0JEFvLIzWW,0.225
4404.000,Electricity (feat. Dua Lipa) - MK Remix,0.000156,0.675,346880,0.894,6JhJ3Qiw7sWE74MmSTbwkK,0.00856,9.000,0.112,-4.982,0.000,0.0821,123.995,,https://api.spotify.com/v1/tracks/6JhJ3Qiw7sWE74MmSTbwkK,0.844
4405.000,Beautiful (feat. Camila Cabello) - Bazzi vs. EDX's Ibiza Sunrise Remix,0.0611,0.69,187869,0.862,6AZ21kPj2a0INgf3uCviVu,1.85E-05,2.000,0.238,-4.154,1.000,0.0944,121.975,,https://api.spotify.com/v1/tracks/6AZ21kPj2a0INgf3uCviVu,0.453
4406.000,Side Effects - Fedde Le Grand Remix,0.0382,0.633,172360,0.854,7FDaS1k08rwMoAThmzUkOZ,2.83E-05,0.000,0.434,-4.046,0.000,0.0432,126.026,,https://api.spotify.com/v1/tracks/7FDaS1k08rwMoAThmzUkOZ,0.659
4407.000,Done - Denis First Remix,0.142,0.712,192787,0.961,38a0Pfg4YKQfjIDylBcvDr,0.000243,7.000,0.365,-2.988,0.000,0.0701,122.03,,https://api.spotify.com/v1/tracks/38a0Pfg4YKQfjIDylBcvDr,0.779
4408.000,One Kiss - R3HAB Remix,0.158,0.59,190866,0.919,3nq6U9gegH8vHh0WqfUtFL,0.000214,9.000,0.0595,-3.314,0.000,0.146,126.926,,https://api.spotify.com/v1/tracks/3nq6U9gegH8vHh0WqfUtFL,0.133
4409.000,REMEDY,0.269,0.601,190295,0.775,6jreFSOTUAViWjKyzOC4Kg,0,0.000,0.0883,-4.612,1.000,0.0473,119.964,,https://api.spotify.com/v1/tracks/6jreFSOTUAViWjKyzOC4Kg,0.483
4410.000,Rise - Retrovision Remix,0.15,0.721,190183,0.745,749MvEtNXKsgfq5trXJUbk,0,1.000,0.334,-4.31,1.000,0.127,125.088,,https://api.spotify.com/v1/tracks/749MvEtNXKsgfq5trXJUbk,0.541
4411.000,Creep On Me,0.347,0.449,194777,0.597,1MUL6DO2gVimj2YrVedubd,1.03E-05,9.000,0.197,-4.401,0.000,0.14,134.598,,https://api.spotify.com/v1/tracks/1MUL6DO2gVimj2YrVedubd,0.505
4412.000,Born To Be Yours,0.3,0.688,193321,0.688,0WVAQaxrT0wsGEG4BCVSn2,0,3.000,0.0982,-5.84,1.000,0.0357,114.011,,https://api.spotify.com/v1/tracks/0WVAQaxrT0wsGEG4BCVSn2,0.451
4413.000,Slow Down (with Calvin Harris),0.0855,0.853,205986,0.693,43tgC5pTYJpc5D3C9HRwEg,7.16E-05,0.000,0.11,-4.337,1.000,0.0524,124.049,,https://api.spotify.com/v1/tracks/43tgC5pTYJpc5D3C9HRwEg,0.547
4414.000,Jackie Chan - Sebastian Perez Remix,0.00159,0.606,224640,0.913,5pT2YfSaNwYsBPbIuBb0PE,0,3.000,0.0814,-5.88,0.000,0.0745,125.065,,https://api.spotify.com/v1/tracks/5pT2YfSaNwYsBPbIuBb0PE,0.75
4415.000,Crazy - Tomorrowland Intro Mix,0.0127,0.705,247680,0.816,7LsG4Z4C0vMIRjvyOBpAPB,0.00035,4.000,0.086,-9.946,0.000,0.103,125.075,,https://api.spotify.com/v1/tracks/7LsG4Z4C0vMIRjvyOBpAPB,0.0399
4416.000,1999 - Alphalove Remix,0.0948,0.701,235729,0.898,4f5eDYxh8jb0mKTY1AMFu9,0,11.000,0.305,-4.075,0.000,0.0346,123.989,,https://api.spotify.com/v1/tracks/4f5eDYxh8jb0mKTY1AMFu9,0.845
4417.000,Polaroid - CID & Jonas Blue Remix,0.0253,0.619,199506,0.909,1biXMfPhNqlBhY1Pu96bhh,0.00289,7.000,0.278,-4.984,0.000,0.0757,123.987,,https://api.spotify.com/v1/tracks/1biXMfPhNqlBhY1Pu96bhh,0.423
4418.000,This Feeling - Young Bombs Remix,0.201,0.531,176027,0.894,54eOmDg8gQNwl0rtr2l3Wo,0,1.000,0.0479,-2.406,1.000,0.217,105.155,,https://api.spotify.com/v1/tracks/54eOmDg8gQNwl0rtr2l3Wo,0.326
4419.000,Jewel (feat. Nikki Vianna) - Dannic Remix,0.00529,0.527,211385,0.862,6i3Y7uDXkOSwPxaq56epPM,2.40E-05,11.000,0.13,-3.684,1.000,0.0457,130.081,,https://api.spotify.com/v1/tracks/6i3Y7uDXkOSwPxaq56epPM,0.348
4420.000,Waste It On Me (feat. BTS),0.252,0.669,192537,0.684,2ADSy5e4g18TVnnkqsVRCv,0,7.000,0.72,-4.595,1.000,0.0585,96.097,,https://api.spotify.com/v1/tracks/2ADSy5e4g18TVnnkqsVRCv,0.466
4421.000,Light Me Up (feat. The Griswolds),0.00998,0.614,186290,0.922,0Hv2DduES5Ta2IpD0ITZVq,0,0.000,0.127,-3.087,1.000,0.11,123.967,,https://api.spotify.com/v1/tracks/0Hv2DduES5Ta2IpD0ITZVq,0.459
4422.000,Switch - DEVAULT Remix,0.0253,0.347,229481,0.836,2TRAOLPQMvFM7kq8MHyizc,5.70E-05,9.000,0.305,-6.144,0.000,0.363,86.397,,https://api.spotify.com/v1/tracks/2TRAOLPQMvFM7kq8MHyizc,0.137
4423.000,Falls - Kaskade Remix,0.00986,0.461,224352,0.716,0zCDIm8MUx8zfPx3Y7IMgW,0,6.000,0.131,-5.462,1.000,0.0436,161.159,,https://api.spotify.com/v1/tracks/0zCDIm8MUx8zfPx3Y7IMgW,0.192
4424.000,Ocean (feat. Khalid) - Bart B More Remix,0.00577,0.679,185280,0.88,2Bs3q5N4EfJ1dWrFHWHpls,0.0875,3.000,0.0725,-5.462,1.000,0.053,125.005,,https://api.spotify.com/v1/tracks/2Bs3q5N4EfJ1dWrFHWHpls,0.582
4425.000,Northern Lights - BT Remix,0.0304,0.566,295803,0.785,4KS0cPAvOXf8D0j5wyT8uI,0.515,4.000,0.116,-8.173,0.000,0.0302,137.95,,https://api.spotify.com/v1/tracks/4KS0cPAvOXf8D0j5wyT8uI,0.268
4426.000,Just Hold On,0.00383,0.647,198774,0.932,3EmmCZoqpWOTY1g2GBwJoR,1.50E-06,11.000,0.0574,-3.515,1.000,0.0824,114.991,,https://api.spotify.com/v1/tracks/3EmmCZoqpWOTY1g2GBwJoR,0.374
4427.000,Magic - Filous Remix,0.132,0.772,185039,0.694,5JkU3eQc3wgVIuCFsrFt6K,0.00107,8.000,0.0501,-3.939,1.000,0.0324,104.999,,https://api.spotify.com/v1/tracks/5JkU3eQc3wgVIuCFsrFt6K,0.607
4428.000,Spaceman - Tiesto Remix Edit,0.00151,0.611,355873,0.673,6tPcv3GSPeSNFCqVsGjycu,0.000447,1.000,0.0826,-9.686,0.000,0.0417,137.988,,https://api.spotify.com/v1/tracks/6tPcv3GSPeSNFCqVsGjycu,0.54
4429.000,Do Not Disturb (feat. Bella Thorne),0.0016,0.736,163925,0.897,5HF4EV6LBrAbglrsgjLrV8,0.00214,1.000,0.446,-3.276,1.000,0.0588,120.028,,https://api.spotify.com/v1/tracks/5HF4EV6LBrAbglrsgjLrV8,0.537
4430.000,UCLA,0.0742,0.536,192000,0.879,3OaunNUlXXs5e2PXtNAzzG,0,1.000,0.0847,-3.019,1.000,0.0621,140.137,,https://api.spotify.com/v1/tracks/3OaunNUlXXs5e2PXtNAzzG,0.334
4431.000,Audio - CID Remix,0.106,0.524,161973,0.913,3ajiUFrVUHsmU5F2pv3kzd,0.000131,3.000,0.177,-3.069,0.000,0.05,123.936,,https://api.spotify.com/v1/tracks/3ajiUFrVUHsmU5F2pv3kzd,0.644
4432.000,Ce Soir ? - HUGEL VIP edit,0.00471,0.872,241951,0.619,6MlVFAUYOEBfyVQHYqeKBz,0.0185,5.000,0.604,-5.085,1.000,0.0526,122.989,,https://api.spotify.com/v1/tracks/6MlVFAUYOEBfyVQHYqeKBz,0.178
4433.000,There's No Way (feat. Julia Michaels) - Alle Farben Remix,0.0229,0.768,187301,0.83,3LaQ1GajOXoUeiTA9UAcCK,0.000127,11.000,0.145,-4.983,0.000,0.036,126.007,,https://api.spotify.com/v1/tracks/3LaQ1GajOXoUeiTA9UAcCK,0.444
4434.000,Papercuts (feat. Sunset City),0.0487,0.65,175000,0.863,3BCVdnNWZBZFJOrb6w97dx,0,0.000,0.0952,-6.021,0.000,0.0362,100.967,,https://api.spotify.com/v1/tracks/3BCVdnNWZBZFJOrb6w97dx,0.434
4435.000,I Like It - Dillon Francis Remix,0.00256,0.731,219200,0.854,6WK7h2WfMmnX7zOZnfzoYo,1.49E-05,5.000,0.386,-4.635,0.000,0.149,150.163,,https://api.spotify.com/v1/tracks/6WK7h2WfMmnX7zOZnfzoYo,0.651
4436.000,Why Are We So Broken (feat. blink-182),0.00263,0.587,228421,0.89,5yETxZBoH5AJywvFXCUCZe,0,7.000,0.157,-5.016,0.000,0.0405,119.953,,https://api.spotify.com/v1/tracks/5yETxZBoH5AJywvFXCUCZe,0.382
4437.000,How Can I Forget - Sebastian Perez Remix,0.0198,0.696,178064,0.914,3jsadYz8q2jr2sDlqwwT3m,4.20E-06,0.000,0.0819,-5.192,0.000,0.072,124.019,,https://api.spotify.com/v1/tracks/3jsadYz8q2jr2sDlqwwT3m,0.904
4438.000,Top Shelf (feat. Bipolar Sunshine),0.00358,0.646,181633,0.836,0c2r4R6A5eSz1yqrSvMkmj,0.00203,0.000,0.275,-7.479,1.000,0.0405,126.911,,https://api.spotify.com/v1/tracks/0c2r4R6A5eSz1yqrSvMkmj,0.307
4439.000,Sunday Morning (feat. Josie Dunne),0.173,0.673,185806,0.651,2TKSH16Qb0zVRcqrHc3D3h,0,3.000,0.112,-6.982,0.000,0.0587,123.98,,https://api.spotify.com/v1/tracks/2TKSH16Qb0zVRcqrHc3D3h,0.428
4440.000,Drowning (Nitti Gritti & ShndÅç Remix),0.0389,0.617,170323,0.767,0V3zlYcGSgt46sF1I3YpN0,1.48E-06,9.000,0.0612,-5.488,1.000,0.0616,124.126,,https://api.spotify.com/v1/tracks/0V3zlYcGSgt46sF1I3YpN0,0.116
4441.000,Diamond Heart - Dzeko Remix,0.0591,0.597,186960,0.885,7zWmKZTGYu58eqxNbBVda6,0,9.000,0.342,-4.535,0.000,0.06,110.106,,https://api.spotify.com/v1/tracks/7zWmKZTGYu58eqxNbBVda6,0.61
4442.000,The Sound of Silence,0.136,0.435,185440,0.456,2LkaNhCrNVmcYgXJeLVmsw,1.62E-06,6.000,0.124,-10.305,1.000,0.0279,107.529,,https://api.spotify.com/v1/tracks/2LkaNhCrNVmcYgXJeLVmsw,0.529
4443.000,Ain't No Mountain High Enough,0.482,0.669,151667,0.616,2H3ZUSE54pST4ubRd5FzFR,0,11.000,0.179,-10.776,0.000,0.033,130.037,,https://api.spotify.com/v1/tracks/2H3ZUSE54pST4ubRd5FzFR,0.818
4444.000,(What A) Wonderful World - Remastered,0.734,0.524,125507,0.543,27K3ZDS5B4fwjhwyihrdzC,0,11.000,0.275,-9.889,1.000,0.0397,128.091,,https://api.spotify.com/v1/tracks/27K3ZDS5B4fwjhwyihrdzC,0.877
4445.000,California Dreamin' - Single Version,0.352,0.552,162373,0.616,4s6LhHAV5SEsOV0lC2tjvJ,0,1.000,0.0501,-9.785,0.000,0.0346,112.442,,https://api.spotify.com/v1/tracks/4s6LhHAV5SEsOV0lC2tjvJ,0.667
4446.000,Be My Baby,0.181,0.511,160907,0.769,2G2YzndIA6jeWFPBXhUjh5,0,4.000,0.0921,-7.032,1.000,0.042,129.657,,https://api.spotify.com/v1/tracks/2G2YzndIA6jeWFPBXhUjh5,0.818
4447.000,"Oh, Pretty Woman",0.309,0.662,176213,0.689,39yWVJ9ENz4FB4v5mZffj4,7.77E-06,9.000,0.0476,-6.227,1.000,0.03,126.624,,https://api.spotify.com/v1/tracks/39yWVJ9ENz4FB4v5mZffj4,0.947
4448.000,"Sugar, Sugar",0.466,0.736,167187,0.871,3iSws76HjaU7k49EqJVTfF,0,2.000,0.108,-2.786,1.000,0.0278,122.395,,https://api.spotify.com/v1/tracks/3iSws76HjaU7k49EqJVTfF,0.967
4449.000,These Boots Are Made For Walkin',0.483,0.74,166008,0.392,2nwCO1PqpvyoFIvq3Vrj8N,1.11E-06,9.000,0.0965,-11.996,1.000,0.0824,82.742,,https://api.spotify.com/v1/tracks/2nwCO1PqpvyoFIvq3Vrj8N,0.387
4450.000,Hit the Road Jack,0.539,0.731,119840,0.606,4UGxnxGlpc7BB8Cbu8vITC,0,8.000,0.418,-8.092,0.000,0.0735,170.831,,https://api.spotify.com/v1/tracks/4UGxnxGlpc7BB8Cbu8vITC,0.964
4451.000,Brown Eyed Girl,0.182,0.491,183307,0.583,3yrSvpt2l1xhsV9Em88Pul,0,7.000,0.407,-10.964,1.000,0.0376,150.572,,https://api.spotify.com/v1/tracks/3yrSvpt2l1xhsV9Em88Pul,0.907
4452.000,I Heard It Through The Grapevine,0.195,0.729,195267,0.324,27m1soUndRthrAA1ediOXn,0,8.000,0.101,-13.017,0.000,0.0393,116.855,,https://api.spotify.com/v1/tracks/27m1soUndRthrAA1ediOXn,0.679
4453.000,(Your Love Keeps Lifting Me) Higher & Higher,0.176,0.631,181067,0.69,4TBBPZks71c60whhq0PgdP,0,2.000,0.121,-6.676,1.000,0.0531,94.574,,https://api.spotify.com/v1/tracks/4TBBPZks71c60whhq0PgdP,0.938
4454.000,(I Canäó»t Get No) Satisfaction - Mono / Remastered,0.0365,0.726,223440,0.881,13AexELGlq5pB7PVkYHUx4,0.0352,2.000,0.172,-6.971,1.000,0.0332,136.327,,https://api.spotify.com/v1/tracks/13AexELGlq5pB7PVkYHUx4,0.926
4455.000,The House Of The Rising Sun,0.000334,0.316,269907,0.484,3XC7Jd6SfrQYKZJ6inyRHK,0.00445,9.000,0.0912,-9.11,0.000,0.0308,117.363,,https://api.spotify.com/v1/tracks/3XC7Jd6SfrQYKZJ6inyRHK,0.299
4456.000,My Girl,0.545,0.6,178120,0.546,1WWbqYAzu1N216ngniTLNq,0,0.000,0.559,-5.714,1.000,0.0691,104.451,,https://api.spotify.com/v1/tracks/1WWbqYAzu1N216ngniTLNq,0.598
4457.000,Build Me Up Buttercup,0.313,0.66,177533,0.512,6sPOmDulFtLzfX25zICNrC,0,0.000,0.283,-7.183,1.000,0.0294,133.607,,https://api.spotify.com/v1/tracks/6sPOmDulFtLzfX25zICNrC,0.852
4458.000,I'm a Believer,0.707,0.526,167373,0.775,3G7tRC24Uh09Hmp1KZ7LQ2,2.05E-05,0.000,0.217,-6.05,1.000,0.0352,80.106,,https://api.spotify.com/v1/tracks/3G7tRC24Uh09Hmp1KZ7LQ2,0.962
4459.000,Suspicious Minds,0.0422,0.487,261280,0.382,1H5IfYyIIAlgDX8zguUzns,4.74E-06,7.000,0.411,-10.889,1.000,0.0309,116.557,,https://api.spotify.com/v1/tracks/1H5IfYyIIAlgDX8zguUzns,0.714
4460.000,Come Together - Remastered,0.0302,0.533,259947,0.376,0MKqeOVdZcUFGJvWpGCKbG,0.248,9.000,0.0926,-11.913,0.000,0.0393,165.007,,https://api.spotify.com/v1/tracks/0MKqeOVdZcUFGJvWpGCKbG,0.187
4461.000,Down On The Corner,0.594,0.831,166280,0.544,4YMLW13PuuO7o3jkIWlKAs,0.00389,0.000,0.0736,-9.288,1.000,0.0837,108.177,,https://api.spotify.com/v1/tracks/4YMLW13PuuO7o3jkIWlKAs,0.856
4462.000,Will You Love Me Tomorrow,0.351,0.539,162960,0.406,7oYTK1C0Clz6MZiETSpFTS,5.10E-06,0.000,0.161,-6.225,1.000,0.0261,135.923,,https://api.spotify.com/v1/tracks/7oYTK1C0Clz6MZiETSpFTS,0.376
4463.000,Fortunate Son,0.208,0.643,140773,0.669,3yI282DoIJyERd0vGukMoB,0.00664,0.000,0.151,-7.485,1.000,0.0398,132.709,,https://api.spotify.com/v1/tracks/3yI282DoIJyERd0vGukMoB,0.609
4464.000,Mrs. Robinson,0.786,0.604,242533,0.461,4woAWzTOfrG67vduS0JMJo,3.12E-05,6.000,0.0928,-13.372,0.000,0.0447,91.909,,https://api.spotify.com/v1/tracks/4woAWzTOfrG67vduS0JMJo,0.803
4465.000,All Along the Watchtower,0.00255,0.438,240800,0.805,2aoo2jlRnM3A0NyLQqMN2f,5.69E-05,8.000,0.0842,-6.237,1.000,0.0624,113.253,,https://api.spotify.com/v1/tracks/2aoo2jlRnM3A0NyLQqMN2f,0.564
4466.000,Surfin' U.S.A. - Remastered,0.661,0.55,149373,0.854,0wz1LjDb9ZNEYwOmDJ3Q4b,0,3.000,0.112,-5.968,1.000,0.036,159.231,,https://api.spotify.com/v1/tracks/0wz1LjDb9ZNEYwOmDJ3Q4b,0.965
4467.000,Wouldn't It Be Nice - Stereo Mix,0.718,0.392,153240,0.629,2Gy7qnDwt8Z3MNxqat4CsK,3.76E-06,5.000,0.129,-7.056,1.000,0.0335,124.511,,https://api.spotify.com/v1/tracks/2Gy7qnDwt8Z3MNxqat4CsK,0.72
4468.000,Unchained Melody,0.517,0.367,215840,0.215,1jFhnVoJkcB4lf9tT0rSZS,0,0.000,0.618,-16.652,1.000,0.0288,98.742,,https://api.spotify.com/v1/tracks/1jFhnVoJkcB4lf9tT0rSZS,0.266
4469.000,Sherry,0.626,0.703,152160,0.478,0NpvdCO506uO58D4AbKzki,0,7.000,0.113,-8.062,1.000,0.0441,117.562,,https://api.spotify.com/v1/tracks/0NpvdCO506uO58D4AbKzki,0.734
4470.000,Son Of A Preacher Man,0.169,0.558,145947,0.636,1xEV45D5xMSXSHxs7X27Zj,0,4.000,0.0984,-6.992,1.000,0.0494,90.595,,https://api.spotify.com/v1/tracks/1xEV45D5xMSXSHxs7X27Zj,0.721
4471.000,You Can't Hurry Love,0.16,0.46,161613,0.708,2mTjtdoxpffwa5rXVyZZaS,0,10.000,0.185,-9.835,1.000,0.0977,194.95,,https://api.spotify.com/v1/tracks/2mTjtdoxpffwa5rXVyZZaS,0.542
4472.000,"Hold On, I'm Comin'",0.0114,0.764,149080,0.544,1On1rSfuufFglctZu7AG92,0.00952,6.000,0.164,-8.899,1.000,0.0333,106.86,,https://api.spotify.com/v1/tracks/1On1rSfuufFglctZu7AG92,0.866
4473.000,Time Of The Season (Mono Version),0.142,0.537,214027,0.7,5AJrhrwz4oSZX2PwwV4qrN,1.58E-06,4.000,0.383,-6.852,0.000,0.0366,117.111,,https://api.spotify.com/v1/tracks/5AJrhrwz4oSZX2PwwV4qrN,0.695
4474.000,I Say a Little Prayer,0.48,0.59,216773,0.355,3NfxSdJnVdon1axzloJgba,0,9.000,0.0585,-14.051,1.000,0.0352,133.03,,https://api.spotify.com/v1/tracks/3NfxSdJnVdon1axzloJgba,0.499
4475.000,Sweet Caroline,0.611,0.529,203573,0.127,3zByVQLvdXUaDTubfWkpCk,0.000109,11.000,0.237,-16.066,1.000,0.0274,63.05,,https://api.spotify.com/v1/tracks/3zByVQLvdXUaDTubfWkpCk,0.578
4476.000,Gimme Some Lovin' - Single Mix,0.0126,0.493,173973,0.688,0g6UcrVsACnRJyTGX6uSHu,0.256,7.000,0.38,-8.143,1.000,0.0321,147.403,,https://api.spotify.com/v1/tracks/0g6UcrVsACnRJyTGX6uSHu,0.533
4477.000,What Becomes Of The Brokenhearted,0.62,0.715,175693,0.423,7Bvap2GAW2DAyZ7EVUJpMO,0,7.000,0.568,-12.663,0.000,0.0306,98.623,,https://api.spotify.com/v1/tracks/7Bvap2GAW2DAyZ7EVUJpMO,0.596
4478.000,Rescue Me - Single Version,0.678,0.728,172013,0.528,2gdau75g5mBf5xjMTFmomf,9.62E-06,7.000,0.118,-9.711,1.000,0.0356,122.079,,https://api.spotify.com/v1/tracks/2gdau75g5mBf5xjMTFmomf,0.963
4479.000,For What It's Worth,0.406,0.653,153693,0.519,1qRA5BS78u3gME0loMl9AA,0.0209,2.000,0.101,-10.164,1.000,0.0497,98.883,,https://api.spotify.com/v1/tracks/1qRA5BS78u3gME0loMl9AA,0.822
4480.000,Good Vibrations - Remastered,0.387,0.403,217747,0.495,2oF7FZHIJbzjeEXZ3D0Ku4,8.03E-06,10.000,0.147,-6.888,0.000,0.0312,132.91,,https://api.spotify.com/v1/tracks/2oF7FZHIJbzjeEXZ3D0Ku4,0.38
4481.000,The Lion Sleeps Tonight (Wimoweh),0.743,0.321,162093,0.474,2F4FNcz68howQWD4zaGJSi,0,5.000,0.204,-9.383,1.000,0.0348,121.199,,https://api.spotify.com/v1/tracks/2F4FNcz68howQWD4zaGJSi,0.804
4482.000,San Francisco (Be Sure to Wear Flowers in Your Hair) - Single Version,0.538,0.525,178507,0.52,6vcNJUWtUPB0hKC6VbZriY,0.00569,7.000,0.111,-11.725,1.000,0.0271,112.554,,https://api.spotify.com/v1/tracks/6vcNJUWtUPB0hKC6VbZriY,0.523
4483.000,Can't Take My Eyes Off You,0.566,0.575,203240,0.764,6ft9PAgNOjmZ2kFVP7LGqb,1.07E-05,4.000,0.0692,-7.448,1.000,0.0746,123.821,,https://api.spotify.com/v1/tracks/6ft9PAgNOjmZ2kFVP7LGqb,0.536
4484.000,You Never Can Tell,0.754,0.605,161947,0.837,7xcFTtcCiyRvqLLq8s61WF,4.11E-05,7.000,0.3,-10.059,1.000,0.114,157.225,,https://api.spotify.com/v1/tracks/7xcFTtcCiyRvqLLq8s61WF,0.93
4485.000,Do You Love Me - Mono,0.585,0.618,172400,0.842,64G04tuUgPu5EO28yCDbWW,0,5.000,0.102,-4.87,1.000,0.042,150.741,,https://api.spotify.com/v1/tracks/64G04tuUgPu5EO28yCDbWW,0.811
4486.000,What A Wonderful World,0.848,0.273,137467,0.373,6Z5XZ8fjmWGbkdahOgreVe,0.000241,5.000,0.188,-9.989,1.000,0.0341,77.591,,https://api.spotify.com/v1/tracks/6Z5XZ8fjmWGbkdahOgreVe,0.147
4487.000,All I Have To Do Is Dream - 2006 Remastered Version,0.788,0.581,140373,0.368,76HnRI6IQX4YHzYTgcM0RV,0,1.000,0.157,-11.264,0.000,0.0263,103.716,,https://api.spotify.com/v1/tracks/76HnRI6IQX4YHzYTgcM0RV,0.568
4488.000,Please Mr. Postman,0.715,0.779,149093,0.796,6dopwpvkFOi4LBUSE6R0qd,0,2.000,0.148,-3.526,1.000,0.0319,120.989,,https://api.spotify.com/v1/tracks/6dopwpvkFOi4LBUSE6R0qd,0.963
4489.000,For Once In My Life,0.195,0.524,169800,0.519,4kP69y3GKHi9tXckfgp4bK,0,6.000,0.523,-11.903,1.000,0.043,110.121,,https://api.spotify.com/v1/tracks/4kP69y3GKHi9tXckfgp4bK,0.847
4490.000,Sunny,0.347,0.481,161080,0.438,0glf1RZy4GwcIKdCzoG5Si,0,4.000,0.567,-7.186,0.000,0.0423,127.593,,https://api.spotify.com/v1/tracks/0glf1RZy4GwcIKdCzoG5Si,0.574
4491.000,Think,0.249,0.687,139733,0.63,4yQw7FR9lcvL6RHtegbJBh,0,6.000,0.221,-10.817,1.000,0.0389,110.051,,https://api.spotify.com/v1/tracks/4yQw7FR9lcvL6RHtegbJBh,0.926
4492.000,This Old Heart Of Mine (Is Weak For You),0.236,0.63,164960,0.644,5gtnNGn8KtTcCrCXvZYLUG,0,5.000,0.265,-6.321,1.000,0.029,131.593,,https://api.spotify.com/v1/tracks/5gtnNGn8KtTcCrCXvZYLUG,0.926
4493.000,Bring It On Home to Me - Remastered,0.631,0.487,164252,0.532,5EoYc5wvRYOtkudLfrjsL1,0,0.000,0.184,-7.496,1.000,0.0322,70.838,,https://api.spotify.com/v1/tracks/5EoYc5wvRYOtkudLfrjsL1,0.609
4494.000,A Whiter Shade Of Pale,0.504,0.249,248947,0.66,3qitymULqEibr7yknRMKU4,0.0026,0.000,0.0891,-6.905,1.000,0.0342,149.813,,https://api.spotify.com/v1/tracks/3qitymULqEibr7yknRMKU4,0.435
4495.000,I Got You Babe - LP/Single Version,0.246,0.621,193840,0.708,2SWBfqj1FrS8t8z56G55rP,2.00E-06,6.000,0.143,-9.057,1.000,0.0259,110.533,,https://api.spotify.com/v1/tracks/2SWBfqj1FrS8t8z56G55rP,0.624
4496.000,Come See About Me - Stereo Version,0.675,0.729,162307,0.637,22dLbMQkxE1cpDpu4VM3zc,0,7.000,0.217,-7.732,1.000,0.039,126.489,,https://api.spotify.com/v1/tracks/22dLbMQkxE1cpDpu4VM3zc,0.856
4497.000,Folsom Prison Blues - Mono Version,0.194,0.689,155640,0.527,0LTSNmOLBt25GMjHlxp9OR,0.0784,5.000,0.278,-9.934,1.000,0.0314,110.519,,https://api.spotify.com/v1/tracks/0LTSNmOLBt25GMjHlxp9OR,0.777
4498.000,Somethin' Stupid,0.753,0.262,162493,0.328,3cVWNLd0uEHkc2tnBoE3Ay,0,4.000,0.227,-12.897,1.000,0.0376,207.074,,https://api.spotify.com/v1/tracks/3cVWNLd0uEHkc2tnBoE3Ay,0.533
4499.000,While My Guitar Gently Weeps - Remastered,0.0205,0.453,285000,0.654,4J4gApJKSC0himDViFotdy,0.00395,4.000,0.172,-8.855,0.000,0.0317,115,,https://api.spotify.com/v1/tracks/4J4gApJKSC0himDViFotdy,0.702
4500.000,The Sun Ain't Gonna Shine Anymore - Stereo Version,0.0033,0.436,179440,0.496,0qxzwtsPnEnslv0YhGLWc3,0,2.000,0.106,-10.573,1.000,0.0282,110.677,,https://api.spotify.com/v1/tracks/0qxzwtsPnEnslv0YhGLWc3,0.651
4501.000,Fly Me To The Moon - Remastered 2008,0.505,0.64,147520,0.296,716ee4WXvayYh2RnB2fN1F,4.66E-06,4.000,0.083,-12.266,0.000,0.0585,119.647,,https://api.spotify.com/v1/tracks/716ee4WXvayYh2RnB2fN1F,0.387
4502.000,Chapel Of Love,0.395,0.539,167773,0.364,0SMRck5oZi9hc16L6FuRF6,0,6.000,0.131,-13.56,0.000,0.0341,123.056,,https://api.spotify.com/v1/tracks/0SMRck5oZi9hc16L6FuRF6,0.59
